utc,anio,mes,dia,hora,minuto,segundo,usuario,ip,navegador,pantallax,pantallay,ventanax,ventanay,extra1,extra2,referencia,ciudad,extra3,extra4,pais
1383163511,2013,10,30,21,5,11,,197.216.32.125,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,799,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,pt-BR,true,Angola
1383164232,2013,10,30,21,17,12,,190.78.154.105,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1383164470,2013,10,30,21,21,10,,190.78.154.105,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1383166045,2013,10,30,21,47,25,,76110125244,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,588,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,false,United States
1383174369,2013,10,31,0,6,9,,186.48.77.146,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1034,566,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Uruguay
1383175216,2013,10,31,0,20,16,,95.18.28.58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,1343,1188,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383176878,2013,10,31,0,47,58,,190.186.18.54,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,595,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Bolivia
1383180765,2013,10,31,1,52,45,,186154146118,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1304,707,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383181136,2013,10,31,1,58,56,,186154146118,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1304,668,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383184726,2013,10,31,2,58,46,,189.137.98.221,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,649,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383191895,2013,10,31,4,58,15,,187172174170,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1200,1920,1075,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,Mexico
1383206847,2013,10,31,9,7,27,,188.85.1.234,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,720,1280,635,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Spain
1383221244,2013,10,31,13,7,24,,83.53.131.223,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383225396,2013,10,31,14,16,36,,186.6.232.252,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,720,1280,590,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Dominican Republic
1383229957,2013,10,31,15,32,37,,80.24.154.136,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1920,1080,1920,953,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-AR,false,Spain
1383230425,2013,10,31,15,40,25,,213.0.17.113,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,886,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383230495,2013,10,31,15,41,35,,213.0.17.113,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,886,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383238481,2013,10,31,17,54,41,,190.255.42.98,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3),1366,768,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Colombia
1383238824,2013,10,31,18,0,24,,84.77.90.17,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1360,768,1360,665,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383241807,2013,10,31,18,50,7,,189132142173,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,705,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383242805,2013,10,31,19,6,45,,181.50.6.32,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,653,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383246448,2013,10,31,20,7,28,,82.159.214.2,"Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",768,1024,980,1183,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383246473,2013,10,31,20,7,53,,82.159.214.2,"Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",768,1024,980,1183,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383246519,2013,10,31,20,8,39,,82.159.214.2,"Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",768,1024,980,1183,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383246650,2013,10,31,20,10,50,,82.159.214.2,"Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",768,1024,980,662,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383246678,2013,10,31,20,11,18,,82.159.214.2,"Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",768,1024,980,662,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383246702,2013,10,31,20,11,42,,82.159.214.2,"Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",768,1024,980,662,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383247977,2013,10,31,20,32,57,,190.0.46.6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383249791,2013,10,31,21,3,11,,186.162.7.186,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MASMJS),1301,731,1301,592,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Peru
1383250244,2013,10,31,21,10,44,,189.254.244.82,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,656,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383253866,2013,10,31,22,11,6,,186.119.61.215,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,868,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383263987,2013,11,1,0,59,47,,181.50.30.54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,923,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383265949,2013,11,1,1,32,29,,190.154.83.19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",2560,1440,1571,1278,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Ecuador
1383269454,2013,11,1,2,30,54,,190.119.5.178,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383271397,2013,11,1,3,3,17,,186.146.56.126,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,979,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383274659,2013,11,1,3,57,39,,201228203102,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.26 Safari/537.36",1440,900,1440,740,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Colombia
1383296759,2013,11,1,10,5,59,,80.102.10.85,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383300234,2013,11,1,11,3,54,,187.234.26.115,Mozilla/5.0 (Windows NT 6.2; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,621,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,true,Mexico
1383309006,2013,11,1,13,30,6,,200.106.25.82,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,1024,1280,894,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Peru
1383320844,2013,11,1,16,47,24,,190.150.112.53,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,El Salvador
1383332071,2013,11,1,19,54,31,,200105169170,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20",1360,768,1360,650,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Bolivia
1383333840,2013,11,1,20,24,0,,200.40.48.106,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,720,1280,623,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Uruguay
1383344859,2013,11,1,23,27,39,,189.194.43.99,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383345705,2013,11,1,23,41,45,,88.7.87.205,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1051,610,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Spain
1383347085,2013,11,2,0,4,45,,190225138211,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,665,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383349112,2013,11,2,0,38,32,,201184222251,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,800,1280,682,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Colombia
1383349195,2013,11,2,0,39,55,,201184222251,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,800,1280,682,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Colombia
1383354374,2013,11,2,2,6,14,,190.7.60.130,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,600,1024,475,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Argentina
1383355734,2013,11,2,2,28,54,,190238222248,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383359202,2013,11,2,3,26,42,,189.131.153.19,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,697,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,false,Mexico
1383359248,2013,11,2,3,27,28,,189.131.153.19,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,697,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,false,Mexico
1383361801,2013,11,2,4,10,1,,187.191.10.97,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36",1920,1080,1640,924,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383362782,2013,11,2,4,26,22,,190.36.208.38,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1349,601,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,false,Venezuela
1383363012,2013,11,2,4,30,12,,189.146.188.69,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,675,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383376451,2013,11,2,8,14,11,,83.44.86.138,Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0,1280,800,1280,646,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383389965,2013,11,2,11,59,25,,79148223156,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1051,610,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Spain
1383391602,2013,11,2,12,26,42,,83.40.50.3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,932,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383393503,2013,11,2,12,58,23,,95.18.28.58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,1343,1188,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383396224,2013,11,2,13,43,44,,65.55.213.37,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  WOW64;  Trident/5.0),1024,768,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-us,true,United States
1383396408,2013,11,2,13,46,48,,186.6.57.125,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,768,1280,628,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Dominican Republic
1383397594,2013,11,2,14,6,34,,95.18.28.58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,1343,1188,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383401491,2013,11,2,15,11,31,,158.42.249.4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383407387,2013,11,2,16,49,47,,81202229158,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1920,1200,1920,1009,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383410763,2013,11,2,17,46,3,,181.132.149.99,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,600,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383415620,2013,11,2,19,7,0,,189.162.94.111,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,664,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,false,Mexico
1383416189,2013,11,2,19,16,29,,81202229158,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1920,1200,1920,1009,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383416199,2013,11,2,19,16,39,,81202229158,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1920,1200,1920,1009,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383422791,2013,11,2,21,6,31,,89.141.20.41,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",768,1024,980,644,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383424116,2013,11,2,21,28,36,,186.82.223.62,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1600,900,1600,690,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Colombia
1383427870,2013,11,2,22,31,10,,87220183120,"Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",768,1024,980,640,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383429385,2013,11,2,22,56,25,,95.18.28.58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,1343,1188,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383430731,2013,11,2,23,18,51,,190.148.86.66,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1920,1080,1920,937,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Guatemala
1383434988,2013,11,3,0,29,48,,81202229158,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1920,1200,1920,1064,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383435943,2013,11,3,0,45,43,,31.4.203.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",320,480,980,1091,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383443390,2013,11,3,2,49,50,,189.142.180.10,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,584,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,false,Mexico
1383448687,2013,11,3,4,18,7,,189.169.143.34,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,617,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383448913,2013,11,3,4,21,53,,186.86.190.104,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1824,1026,1824,925,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383460347,2013,11,3,7,32,27,,190166112108,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Dominican Republic
1383466902,2013,11,3,9,21,42,,176.24.162.68,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,915,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,United Kingdom
1383467983,2013,11,3,9,39,43,,83.38.130.249,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,575,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383478198,2013,11,3,12,29,58,,84.123.20.84,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",2560,1440,2558,1241,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383478280,2013,11,3,12,31,20,,84.123.20.84,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",2560,1440,2558,1241,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383482561,2013,11,3,13,42,41,,181.134.230.45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Colombia
1383482832,2013,11,3,13,47,12,,181.134.230.45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Colombia
1383485167,2013,11,3,14,26,7,,188.85.51.228,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1397,783,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383486632,2013,11,3,14,50,32,,77.227.249.11,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,775,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383492848,2013,11,3,16,34,8,,186.86.80.113,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Colombia
1383496822,2013,11,3,17,40,22,,190.99.52.31,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1440,900,1440,796,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,false,El Salvador
1383501350,2013,11,3,18,55,50,,188.79.139.239,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",1280,800,1097,661,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383502866,2013,11,3,19,21,6,,189.134.40.7,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3),1366,768,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Mexico
1383504836,2013,11,3,19,53,56,,190.234.97.226,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,705,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383512898,2013,11,3,22,8,18,,62.151.67.143,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36 OPR/19.0.1300.0 (Edition Developer)",1366,768,1366,660,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-GB,true,Spain
1383517377,2013,11,3,23,22,57,,83.53.177.58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,675,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
